cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_1_0,cell_1_1,cell_1_2,cell_1_3,cell_1_4,cell_1_5,cell_1_6,cell_2_0,cell_2_1,cell_2_2,cell_2_3,cell_2_4,cell_2_5,cell_2_6,cell_3_0,cell_3_1,cell_3_2,cell_3_3,cell_3_4,cell_3_5,cell_3_6,cell_4_0,cell_4_1,cell_4_2,cell_4_3,cell_4_4,cell_4_5,cell_4_6,cell_5_0,cell_5_1,cell_5_2,cell_5_3,cell_5_4,cell_5_5,cell_5_6,piece_count,best_move
2,0,0,0,0,0,2,1,1,0,0,0,0,2,1,1,0,0,0,1,2,1,2,0,0,0,1,1,2,1,0,0,1,2,2,2,2,2,1,2,1,1,25,4
1,0,2,0,1,0,0,1,0,1,0,2,0,0,2,0,1,0,1,0,0,2,2,2,1,2,1,0,2,1,1,2,2,2,1,1,1,2,2,1,1,2,29,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,2,1,0,2,2,10,3
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,1,2,2,0,1,0,1,2,1,2,2,1,2,1,1,1,2,2,2,22,2
0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,2,1,0,1,1,2,1,2,1,0,1,2,2,1,2,2,2,1,23,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,2,0,1,2,1,0,2,1,1,2,1,14,5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,2,0,0,2,2,2,1,2,0,1,1,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,2,0,0,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,6,6
0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,2,1,0,0,0,2,2,2,1,0,2,0,1,2,1,1,0,1,1,2,2,2,1,2,1,2,25,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,2,0,6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,2,0,0,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,21,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1,1,0,0,2,0,1,2,1,0,2,2,1,1,2,2,16,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,1,1,1,0,2,2,2,1,2,2,2,1,16,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,2,2,0,0,1,1,0,1,1,1,1,2,2,0,14,3
0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,30,3
1,0,2,2,0,0,0,2,0,1,2,1,0,0,2,2,1,1,1,1,0,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,34,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,0,1,0,2,1,1,0,0,1,2,2,1,2,0,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,2,1,1,2,0,1,2,2,2,1,2,1,16,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,2,1,2,0,2,1,1,1,2,1,2,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,1,2,1,2,0,2,1,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,2,2,1,1,2,0,2,1,2,1,2,2,1,18,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,1,2,2,1,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,1,1,0,2,7,2
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,0,2,2,1,2,2,0,0,1,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,1,1,1,0,2,1,1,2,2,1,13,5
0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,2,0,0,0,1,2,0,2,1,0,0,1,2,2,2,1,2,0,2,1,1,1,2,2,1,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,2,1,0,2,2,1,2,1,2,0,2,1,1,15,6
0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,2,1,2,0,2,0,0,2,2,1,0,1,0,2,1,2,2,0,1,2,1,1,2,2,1,24,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,1,2,1,1,2,1,2,2,1,2,2,1,2,18,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,2,2,2,0,1,2,0,1,2,2,1,1,1,0,1,1,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,1,0,2,0,0,6,2
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,0,0,1,2,1,0,1,1,12,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,23,1
2,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,2,0,2,1,0,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,30,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,1,2,2,1,1,10,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,1,1,2,1,0,2,1,2,1,12,6
1,0,0,0,0,1,0,2,0,0,0,0,2,0,2,1,1,1,0,2,0,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,30,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,2,2,2,1,1,2,0,1,2,13,2
0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,1,2,1,2,2,1,2,1,2,2,2,1,21,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,1,2,0,2,1,1,1,2,1,2,2,15,2
0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,2,1,0,0,1,2,2,1,1,0,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,2,1,2,2,8,0
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,1,1,2,2,1,2,0,1,15,1
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,2,1,2,11,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,1,1,0,1,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,2,1,0,2,2,1,2,1,2,0,1,2,2,1,1,17,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,2,1,0,1,1,2,2,2,1,2,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,2,1,2,0,2,0,1,2,1,2,1,2,1,1,16,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,1,2,1,2,2,10,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,7,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,0,1,1,2,1,0,0,2,1,1,2,2,1,2,17,1
1,0,1,0,0,2,2,2,0,2,0,0,1,2,1,0,2,0,1,1,2,2,0,1,0,1,2,1,1,1,2,0,1,2,2,1,2,2,1,1,1,2,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,2,0,2,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,1,0,0,2,0,1,1,2,0,2,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,2,2,1,2,1,2,1,2,2,1,16,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,2,1,2,2,1,2,2,1,2,1,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,2,1,2,2,1,2,0,1,2,13,2
0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,0,1,0,2,2,1,2,0,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,28,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,2,2,1,2,1,1,0,2,13,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,2,1,1,0,2,0,2,1,2,2,1,1,2,16,5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,2,1,2,1,1,0,1,1,1,1,1,2,0,2,2,1,2,19,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,2,2,0,0,2,1,1,1,2,1,2,15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,1,1,1,0,7,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,2,0,0,0,1,1,0,1,0,0,1,1,2,2,2,2,1,2,2,1,1,19,3
0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,0,0,1,2,2,2,1,0,2,1,2,1,16,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,1,0,2,1,0,2,1,2,0,1,2,0,2,15,6
0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,1,2,1,0,0,0,2,1,2,1,1,2,1,2,2,1,18,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,2,0,1,2,1,2,1,2,2,15,4
0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,2,1,1,0,2,0,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,29,2
0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,2,1,0,2,1,0,2,1,1,0,1,2,0,1,2,1,1,2,2,20,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,2,0,1,7,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,2,2,1,0,2,2,1,1,2,15,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,2,2,1,0,2,0,1,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,2,0,0,1,2,0,0,2,0,1,2,1,0,1,2,1,14,5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,2,1,1,1,0,0,0,1,2,2,2,0,13,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,2,1,2,1,1,1,0,9,3
1,0,0,2,0,0,0,2,0,0,1,0,2,0,2,1,0,1,0,1,0,1,1,0,2,0,1,0,2,2,1,1,2,1,0,2,2,2,1,1,2,2,26,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,1,1,1,2,2,0,2,15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,19,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,1,0,0,2,0,1,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,1,2,0,2,0,0,0,2,2,1,2,1,1,0,1,15,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,2,1,2,1,1,1,2,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,2,0,1,2,0,2,1,1,2,2,1,1,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,1,1,1,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2,0,0,0,2,2,0,1,0,1,1,1,2,1,2,0,2,1,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,0,2,0,2,0,2,1,2,1,1,1,0,2,1,2,16,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,23,3
0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,1,2,1,0,0,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,24,1
0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,1,0,1,1,0,2,1,2,2,1,2,0,2,2,2,2,1,2,2,1,1,24,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,2,9,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,6,1
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,2,2,0,1,1,2,0,1,2,0,1,1,2,0,1,2,2,1,2,2,2,1,1,24,1
0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,0,0,0,2,2,1,1,0,0,0,1,2,2,1,1,0,0,1,1,2,1,2,0,1,1,2,23,5
0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2,0,1,1,2,0,0,1,1,2,2,1,0,0,1,2,1,2,1,2,1,2,2,2,23,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,0,2,9,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0,2,1,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,1,1,2,2,0,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,2,2,1,1,2,11,1
0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1,0,2,2,2,1,0,15,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,1,7,2
2,0,0,0,0,0,1,2,0,0,1,0,0,2,1,0,0,1,1,0,1,2,0,0,1,1,0,2,1,0,0,2,1,0,1,2,2,0,2,2,0,2,22,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,1,2,0,2,0,2,2,1,1,0,2,0,2,2,2,1,2,1,20,2
0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,1,1,1,0,0,0,1,2,2,1,0,0,2,1,2,2,2,0,1,1,2,1,20,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,1,2,2,0,1,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,2,1,0,0,7,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,2,2,1,2,1,13,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,2,1,0,2,1,2,0,1,1,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,1,2,1,2,2,2,11,3
1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,1,0,2,0,1,1,0,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,28,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,2,2,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,2,0,2,1,1,2,1,1,2,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,1,1,2,0,2,1,9,6
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,2,2,2,0,1,0,0,1,2,2,0,2,1,2,2,1,2,1,2,1,1,1,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,1,6,0
1,0,0,0,1,2,0,2,1,1,0,1,2,1,2,2,1,0,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,1,36,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,2,1,2,0,1,2,1,1,1,2,1,2,15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,1,0,2,0,1,2,9,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2,1,2,0,1,2,2,2,1,2,1,1,1,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,2,1,0,2,1,2,1,1,2,2,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,2,0,2,2,2,1,2,1,1,2,14,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,2,2,0,2,1,0,0,2,1,0,1,2,1,1,1,2,1,2,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,1,2,2,2,1,1,2,2,1,2,1,1,16,2
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,2,2,2,0,2,2,1,2,1,2,18,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,0,2,1,2,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,2,1,1,0,1,2,0,2,1,2,2,13,4
0,1,1,0,0,0,0,0,1,2,0,2,0,0,0,1,2,0,1,0,0,1,2,1,0,2,1,0,2,1,2,2,1,2,0,2,1,1,1,2,2,0,25,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,2,1,1,2,1,0,2,1,2,1,2,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,1,0,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,18,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,1,1,1,0,2,1,1,2,2,1,2,1,2,16,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,2,6,4
0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,2,1,1,1,1,0,1,1,2,2,1,2,0,2,1,2,1,1,2,1,2,2,24,0
0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,2,0,1,0,1,1,1,2,2,2,1,2,18,1
0,0,0,0,0,1,1,2,0,0,1,0,2,2,2,2,1,2,0,2,2,2,1,1,2,0,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,32,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,0,2,0,0,1,2,2,1,1,0,0,1,1,2,1,15,5
0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,1,2,2,2,1,1,0,2,1,2,1,2,2,1,1,21,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,1,0,0,0,2,2,1,1,0,2,1,1,13,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,0,0,2,0,1,1,8,6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,0,2,1,2,2,1,2,1,15,1
0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,1,1,2,0,0,0,2,2,1,2,1,2,2,2,2,1,2,1,2,1,24,3
0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,2,2,0,0,0,0,1,2,2,1,2,0,0,1,1,1,2,2,0,1,1,18,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,2,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,1,0,2,0,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,2,0,2,0,1,2,1,2,1,2,0,13,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,2,2,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,2,1,1,2,2,2,1,1,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,1,2,2,2,1,1,2,1,1,2,14,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,1,1,1,2,2,1,2,11,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,2,2,1,2,2,10,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,2,1,2,2,1,2,1,1,2,14,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,0,2,0,7,5
0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,2,0,0,1,0,2,2,1,0,2,2,1,1,1,1,2,1,2,1,2,1,2,22,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,1,1,2,0,2,2,2,1,1,1,2,1,2,2,2,1,1,1,21,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2,1,2,2,0,0,1,1,2,2,1,1,0,2,1,2,2,1,1,2,1,2,23,1
